,TransactionId,UserId,VisitYear,VisitMonth,VisitMode,Rating,user_continent_id,user_region_id,user_country_id,user_city_id,AttractionId,AttractionCityId,AttractionTypeId,attraction_countryid,attraction_regionid,attraction_continentid
27225,43796,18770,2015,7,3,4,4,15,109,4940.0,650,1,13,1,1,1
27226,43797,24534,2015,7,2,3,5,17,121,2043.0,650,1,13,1,1,1
27227,43798,47630,2015,7,3,4,3,14,101,3098.0,650,1,13,1,1,1
27228,43800,20420,2015,7,2,5,4,16,115,5506.0,650,1,13,1,1,1
27229,43802,23772,2015,6,2,4,4,15,109,3800.0,650,1,13,1,1,1
27230,43803,42234,2015,7,3,4,4,15,109,4940.0,650,1,13,1,1,1
27231,43804,36361,2015,7,3,5,4,15,109,4316.0,650,1,13,1,1,1
27232,43805,52340,2015,1,5,4,5,20,150,6753.0,650,1,13,1,1,1
27233,43806,57268,2015,7,2,5,4,15,109,3687.0,650,1,13,1,1,1
27234,43807,48099,2015,5,3,5,4,15,109,4023.0,650,1,13,1,1,1
27235,43808,64143,2015,7,3,5,5,17,125,5815.0,650,1,13,1,1,1
27236,43810,58722,2015,7,5,3,4,15,109,4277.0,650,1,13,1,1,1
27237,43811,60799,2014,9,3,3,3,14,103,3354.0,650,1,13,1,1,1
27238,43813,64066,2015,6,3,5,4,15,109,4940.0,650,1,13,1,1,1
27239,43814,19595,2015,5,2,4,5,21,163,8619.0,650,1,13,1,1,1
27240,43815,1586,2015,5,2,4,5,21,162,7687.0,650,1,13,1,1,1
27241,43816,3614,2015,6,1,3,3,14,107,3577.0,650,1,13,1,1,1
27242,43820,26178,2015,4,3,4,4,15,109,935.0,650,1,13,1,1,1
27243,43821,46787,2015,7,5,4,4,15,109,3915.0,650,1,13,1,1,1
27244,43822,22712,2015,7,3,5,3,14,106,3551.0,650,1,13,1,1,1
27245,43823,78535,2015,7,4,4,3,14,101,3285.0,650,1,13,1,1,1
27246,43824,74352,2015,7,3,4,3,14,106,3547.0,650,1,13,1,1,1
27247,43825,31713,2015,7,4,5,4,15,109,3811.0,650,1,13,1,1,1
27248,43826,14417,2015,7,2,4,5,19,145,6701.0,650,1,13,1,1,1
27249,43827,47140,2015,7,3,4,4,15,109,4940.0,650,1,13,1,1,1
27250,43829,15554,2014,8,3,4,4,15,109,1434.0,650,1,13,1,1,1
27251,43830,50539,2015,7,3,4,4,15,109,3973.0,650,1,13,1,1,1
27252,43831,72538,2015,7,2,4,5,21,163,8932.0,650,1,13,1,1,1
27253,43832,83029,2015,6,2,4,4,15,109,1434.0,650,1,13,1,1,1
27254,43833,55700,2015,6,3,4,4,16,115,5488.0,650,1,13,1,1,1
27255,43835,37773,2015,7,4,5,4,15,109,4303.0,650,1,13,1,1,1
27256,43836,23410,2015,6,2,5,4,15,109,1434.0,650,1,13,1,1,1
27257,43838,62904,2015,6,2,3,2,8,51,785.0,650,1,13,1,1,1
27258,43839,48436,2015,6,4,3,5,17,125,5832.0,650,1,13,1,1,1
27259,43840,71661,2015,6,2,5,4,15,109,3687.0,650,1,13,1,1,1
27260,43841,71689,2015,6,3,4,4,16,115,5671.0,650,1,13,1,1,1
27261,43842,67951,2015,6,4,4,4,15,109,3931.0,650,1,13,1,1,1
27262,43843,4357,2015,7,3,3,2,8,51,2064.0,650,1,13,1,1,1
27263,43844,33064,2015,7,2,3,4,15,109,1434.0,650,1,13,1,1,1
27264,43845,25781,2015,7,3,3,4,15,109,4354.0,650,1,13,1,1,1
27265,43847,5894,2014,11,2,3,5,17,125,5926.0,650,1,13,1,1,1
27266,43848,81245,2015,7,2,3,4,15,109,3809.0,650,1,13,1,1,1
27267,43849,62563,2014,9,3,4,3,14,101,3013.0,650,1,13,1,1,1
27268,43850,42942,2015,7,3,5,3,14,101,3071.0,650,1,13,1,1,1
27269,43851,40865,2015,6,4,4,4,15,109,3687.0,650,1,13,1,1,1
27270,43852,63996,2015,5,2,3,5,21,163,8001.0,650,1,13,1,1,1
27271,43853,23182,2015,6,2,5,4,15,109,3687.0,650,1,13,1,1,1
27272,43854,67773,2015,7,2,4,4,15,109,649.0,650,1,13,1,1,1
27273,43855,82746,2015,6,2,3,3,14,108,3663.0,650,1,13,1,1,1
27274,43856,49548,2014,8,4,5,4,15,109,3917.0,650,1,13,1,1,1
27275,43857,5007,2015,5,4,2,5,21,162,7866.0,650,1,13,1,1,1
27276,43858,2086,2015,6,2,3,4,15,109,3687.0,650,1,13,1,1,1
27277,43859,44680,2015,6,2,4,4,16,115,5671.0,650,1,13,1,1,1
27278,43860,79047,2015,6,2,5,4,15,109,5096.0,650,1,13,1,1,1
27279,43861,75898,2015,6,2,4,5,21,163,426.0,650,1,13,1,1,1
27280,43862,45202,2015,5,2,4,4,15,109,1434.0,650,1,13,1,1,1
27281,43863,4507,2015,6,2,4,4,16,115,5532.0,650,1,13,1,1,1
27282,43864,71168,2015,6,2,4,3,11,69,2282.0,650,1,13,1,1,1
27283,43868,47288,2015,6,3,5,4,15,109,1228.0,650,1,13,1,1,1
27284,43873,56711,2014,8,2,4,3,14,101,3046.0,650,1,13,1,1,1
27285,43874,69630,2015,6,2,3,4,15,109,4940.0,650,1,13,1,1,1
27286,43875,74024,2015,6,3,4,3,14,103,3367.0,650,1,13,1,1,1
27287,43876,36290,2015,6,3,5,4,16,115,5662.0,650,1,13,1,1,1
27288,43879,6847,2015,6,4,4,4,15,109,4940.0,650,1,13,1,1,1
27289,43880,69165,2014,7,4,4,5,21,163,426.0,650,1,13,1,1,1
27290,43882,52984,2015,6,3,5,4,15,109,26.0,650,1,13,1,1,1
27291,43883,86497,2015,6,2,4,4,16,115,178.0,650,1,13,1,1,1
27292,43884,84249,2015,6,4,5,3,14,101,3013.0,650,1,13,1,1,1
27293,43885,49864,2015,6,3,5,4,16,115,5637.0,650,1,13,1,1,1
27294,43888,17063,2015,6,5,4,4,15,109,161.0,650,1,13,1,1,1
27295,43889,38980,2014,7,2,4,5,21,163,8817.0,650,1,13,1,1,1
27296,43890,59084,2014,10,2,3,2,8,51,749.0,650,1,13,1,1,1
27297,43892,69672,2015,6,2,5,4,16,115,5652.0,650,1,13,1,1,1
27298,43893,31878,2015,6,5,4,4,16,115,5639.0,650,1,13,1,1,1
27299,43894,31277,2015,6,2,5,3,14,106,3551.0,650,1,13,1,1,1
27300,43895,56053,2015,4,2,2,2,8,48,339.0,650,1,13,1,1,1
27301,43896,30107,2015,6,2,4,4,15,109,4331.0,650,1,13,1,1,1
27302,43897,55575,2015,6,2,4,4,15,109,4940.0,650,1,13,1,1,1
27303,43898,21132,2015,6,2,4,4,15,109,4949.0,650,1,13,1,1,1
27304,43901,62536,2015,5,5,4,3,11,71,2335.0,650,1,13,1,1,1
27305,43903,42238,2015,6,2,2,3,14,106,3551.0,650,1,13,1,1,1
27306,43904,46439,2015,6,2,5,4,15,109,1434.0,650,1,13,1,1,1
27307,43905,51704,2015,6,2,4,4,16,115,5487.0,650,1,13,1,1,1
27308,43907,46133,2014,9,2,3,3,12,88,2604.0,650,1,13,1,1,1
27309,43908,62382,2015,5,3,5,4,15,109,935.0,650,1,13,1,1,1
27310,43909,16796,2015,5,2,4,4,15,109,4940.0,650,1,13,1,1,1
27311,43910,52113,2015,5,3,5,4,15,109,1434.0,650,1,13,1,1,1
27312,43911,55897,2014,7,2,4,2,8,51,1646.0,650,1,13,1,1,1
27313,43914,17427,2015,5,2,5,4,15,109,1108.0,650,1,13,1,1,1
27314,43915,11455,2015,6,2,2,3,14,106,3551.0,650,1,13,1,1,1
27315,43916,13849,2015,3,2,4,4,15,109,4328.0,650,1,13,1,1,1
27316,43918,53020,2015,5,3,5,4,15,109,4940.0,650,1,13,1,1,1
27317,43919,8766,2015,2,3,2,5,21,163,4632.0,650,1,13,1,1,1
27318,43920,14684,2015,5,2,4,3,14,101,3098.0,650,1,13,1,1,1
27319,43921,4440,2014,7,2,5,3,14,101,3230.0,650,1,13,1,1,1
27320,43924,44303,2015,5,2,3,5,21,163,1011.0,650,1,13,1,1,1
27321,43925,34910,2015,5,2,1,4,15,109,4277.0,650,1,13,1,1,1
27322,43926,9323,2015,5,2,2,4,16,115,5487.0,650,1,13,1,1,1
27323,43928,65916,2015,5,4,3,4,15,109,4975.0,650,1,13,1,1,1
27324,43929,81293,2015,5,1,3,4,15,109,4271.0,650,1,13,1,1,1
27325,43930,54394,2015,5,4,5,4,15,109,3915.0,650,1,13,1,1,1
27326,43931,20713,2014,6,4,4,4,15,109,3687.0,650,1,13,1,1,1
27327,43933,43992,2015,5,2,5,4,15,109,4940.0,650,1,13,1,1,1
27328,43934,34081,2015,5,3,3,4,15,109,3915.0,650,1,13,1,1,1
27329,43935,9517,2015,5,3,2,4,15,109,4940.0,650,1,13,1,1,1
27330,43936,82301,2015,5,1,2,3,13,94,2934.0,650,1,13,1,1,1
27331,43937,4807,2015,5,2,5,4,15,109,161.0,650,1,13,1,1,1
27332,43938,49226,2015,5,2,4,4,15,109,5170.0,650,1,13,1,1,1
27333,43939,18535,2015,5,2,2,4,15,109,4940.0,650,1,13,1,1,1
27334,43940,63432,2015,5,3,4,3,13,93,2819.0,650,1,13,1,1,1
27335,43941,38917,2015,5,5,4,5,17,121,2043.0,650,1,13,1,1,1
27336,43942,76955,2015,5,4,2,5,20,151,6810.0,650,1,13,1,1,1
27337,43943,46577,2015,5,3,5,4,15,109,535.0,650,1,13,1,1,1
27338,43944,64264,2015,5,2,1,4,15,109,4940.0,650,1,13,1,1,1
27339,43945,49660,2015,5,2,3,5,21,163,426.0,650,1,13,1,1,1
27340,43946,54441,2015,5,3,2,5,17,131,6129.0,650,1,13,1,1,1
27341,43947,7063,2014,6,2,4,4,15,109,3772.0,650,1,13,1,1,1
27342,43949,41818,2015,5,2,5,3,11,74,2468.0,650,1,13,1,1,1
27343,43950,84509,2014,10,3,4,4,16,115,5631.0,650,1,13,1,1,1
27344,43951,75010,2015,5,2,4,4,15,109,4940.0,650,1,13,1,1,1
27345,43953,7633,2015,5,4,3,4,15,109,3915.0,650,1,13,1,1,1
27346,43954,68757,2015,5,2,3,4,15,109,4303.0,650,1,13,1,1,1
27347,43956,9506,2015,5,2,3,5,21,163,8619.0,650,1,13,1,1,1
27348,43957,83531,2015,5,3,4,4,15,109,535.0,650,1,13,1,1,1
27349,43958,32907,2015,5,5,3,3,14,106,3551.0,650,1,13,1,1,1
27350,43959,49349,2015,4,5,3,2,8,51,1071.0,650,1,13,1,1,1
27351,43960,84842,2015,4,2,4,3,11,69,2282.0,650,1,13,1,1,1
27352,43961,39041,2014,9,2,3,4,15,109,535.0,650,1,13,1,1,1
27353,43962,19536,2015,3,5,3,5,21,163,7986.0,650,1,13,1,1,1
27354,43963,48441,2014,8,5,4,4,15,109,4940.0,650,1,13,1,1,1
27355,43964,28450,2015,4,4,5,3,14,103,3367.0,650,1,13,1,1,1
27356,43965,13045,2015,4,2,3,5,17,125,5833.0,650,1,13,1,1,1
27357,43966,69117,2015,3,4,4,3,14,101,3098.0,650,1,13,1,1,1
27358,43968,85982,2014,8,5,5,3,14,101,3017.0,650,1,13,1,1,1
27359,43969,60591,2015,2,4,5,4,15,109,3915.0,650,1,13,1,1,1
27360,43971,65134,2015,2,2,5,4,15,109,3687.0,650,1,13,1,1,1
27361,43972,12608,2014,8,4,4,3,14,103,3354.0,650,1,13,1,1,1
27362,43973,57016,2015,2,3,5,5,18,138,6355.0,650,1,13,1,1,1
27363,43974,16232,2015,3,2,5,4,15,109,4940.0,650,1,13,1,1,1
27364,43975,79155,2015,3,5,4,2,8,51,394.0,650,1,13,1,1,1
27365,43976,60975,2015,2,2,2,2,8,51,1544.0,650,1,13,1,1,1
27366,43977,64226,2015,3,2,5,4,15,109,4183.0,650,1,13,1,1,1
27367,43978,62359,2015,3,3,4,3,14,106,3551.0,650,1,13,1,1,1
27368,43979,43269,2015,3,3,3,4,15,109,3687.0,650,1,13,1,1,1
27369,43980,37717,2015,2,4,5,4,15,109,4940.0,650,1,13,1,1,1
27370,43981,50179,2015,2,2,4,4,15,109,1434.0,650,1,13,1,1,1
27371,43982,31916,2015,2,2,4,4,15,109,5261.0,650,1,13,1,1,1
27372,43983,7627,2015,2,3,3,5,19,142,6521.0,650,1,13,1,1,1
27373,43984,31796,2015,3,2,4,5,21,163,8863.0,650,1,13,1,1,1
27374,43985,79970,2015,3,2,5,5,21,163,1011.0,650,1,13,1,1,1
27375,43987,82342,2015,1,2,4,5,18,138,693.0,650,1,13,1,1,1
27376,43988,5522,2015,2,3,5,4,15,109,535.0,650,1,13,1,1,1
27377,43989,30526,2015,2,2,5,3,11,73,2447.0,650,1,13,1,1,1
27378,43990,37868,2015,2,3,4,5,21,163,8394.0,650,1,13,1,1,1
27379,43991,62907,2014,9,4,5,2,8,51,50.0,650,1,13,1,1,1
27380,43992,32863,2015,1,5,3,3,14,101,3225.0,650,1,13,1,1,1
27381,43993,65678,2014,12,4,3,3,14,101,3244.0,650,1,13,1,1,1
27382,43994,24533,2015,2,2,4,4,15,109,1434.0,650,1,13,1,1,1
27383,43995,49264,2015,1,4,3,3,14,101,3071.0,650,1,13,1,1,1
27384,43996,24693,2015,2,2,5,3,11,69,2302.0,650,1,13,1,1,1
27385,43998,40592,2015,2,2,5,3,14,101,3071.0,650,1,13,1,1,1
27386,43999,16990,2015,2,2,5,3,14,101,3225.0,650,1,13,1,1,1
27387,44000,72787,2014,12,2,4,4,15,109,4262.0,650,1,13,1,1,1
27388,44001,82324,2015,1,2,4,3,14,101,3071.0,650,1,13,1,1,1
27389,44003,56425,2014,3,2,3,4,15,109,1434.0,650,1,13,1,1,1
27390,44004,83529,2015,1,2,2,3,14,101,3095.0,650,1,13,1,1,1
27391,44005,29419,2014,9,4,4,4,15,109,535.0,650,1,13,1,1,1
27392,44006,33942,2015,2,2,4,3,13,93,2690.0,650,1,13,1,1,1
27393,44008,53860,2015,1,4,3,4,15,109,3687.0,650,1,13,1,1,1
27394,44009,34594,2014,5,3,4,3,14,101,3071.0,650,1,13,1,1,1
27395,44010,20482,2015,1,3,4,4,15,109,5272.0,650,1,13,1,1,1
27396,44011,29198,2014,12,4,3,5,21,163,8741.0,650,1,13,1,1,1
27397,44012,85000,2015,1,3,3,4,16,115,5639.0,650,1,13,1,1,1
27398,44013,65706,2015,1,3,4,5,17,124,5795.0,650,1,13,1,1,1
27399,44014,35133,2015,1,4,4,5,21,163,5306.0,650,1,13,1,1,1
27400,44015,242,2015,1,2,4,4,15,109,4303.0,650,1,13,1,1,1
27401,44016,45333,2015,1,2,3,3,14,103,3362.0,650,1,13,1,1,1
27402,44017,55824,2015,1,2,5,4,15,109,4940.0,650,1,13,1,1,1
27403,44018,10647,2014,12,2,4,5,21,163,426.0,650,1,13,1,1,1
27404,44020,24536,2015,1,4,3,3,13,93,2819.0,650,1,13,1,1,1
27405,44021,3235,2015,1,3,5,4,15,109,3687.0,650,1,13,1,1,1
27406,44022,47745,2015,1,4,5,4,15,109,935.0,650,1,13,1,1,1
27407,44023,1169,2015,1,2,1,5,17,133,6163.0,650,1,13,1,1,1
27408,44025,35400,2014,12,3,4,4,15,109,4321.0,650,1,13,1,1,1
27409,44026,71534,2014,9,3,3,5,21,163,8179.0,650,1,13,1,1,1
27410,44027,584,2015,1,5,4,3,11,69,2277.0,650,1,13,1,1,1
27411,44028,2939,2014,10,2,4,4,16,115,5639.0,650,1,13,1,1,1
27412,44029,57530,2015,1,2,3,5,21,163,426.0,650,1,13,1,1,1
27413,44030,63403,2014,10,2,4,5,21,163,5189.0,650,1,13,1,1,1
27414,44031,74556,2014,7,2,3,5,19,141,6424.0,650,1,13,1,1,1
27415,44032,84154,2015,1,3,5,2,8,51,729.0,650,1,13,1,1,1
27416,44033,18106,2014,12,2,5,4,15,109,4616.0,650,1,13,1,1,1
27417,44034,26168,2015,1,2,2,3,11,69,2298.0,650,1,13,1,1,1
27418,44035,78278,2014,12,2,4,3,14,101,3017.0,650,1,13,1,1,1
27419,44036,657,2014,10,5,5,3,14,103,3342.0,650,1,13,1,1,1
27420,44037,31578,2014,11,3,4,5,21,162,667.0,650,1,13,1,1,1
27421,44038,14107,2015,1,3,3,4,15,109,4478.0,650,1,13,1,1,1
27422,44039,54468,2014,12,2,4,2,8,51,1230.0,650,1,13,1,1,1
27423,44040,63164,2015,1,5,4,3,14,101,3285.0,650,1,13,1,1,1
27424,44041,83783,2014,12,3,4,4,16,115,5487.0,650,1,13,1,1,1
27425,44042,75381,2014,8,5,4,3,14,101,3071.0,650,1,13,1,1,1
27426,44043,32960,2014,11,2,3,3,14,101,3244.0,650,1,13,1,1,1
27427,44044,16405,2014,12,3,3,3,13,93,2857.0,650,1,13,1,1,1
27428,44045,29979,2014,12,4,3,2,8,51,1051.0,650,1,13,1,1,1
27429,44046,28996,2014,2,4,4,4,15,109,4043.0,650,1,13,1,1,1
27430,44047,49338,2014,12,2,3,5,21,163,426.0,650,1,13,1,1,1
27431,44048,72723,2014,12,3,3,3,14,101,3013.0,650,1,13,1,1,1
27432,44049,85428,2014,11,2,4,4,15,109,1434.0,650,1,13,1,1,1
27433,44050,62795,2014,12,3,3,2,8,51,2139.0,650,1,13,1,1,1
27434,44051,42548,2014,12,5,5,3,11,71,2337.0,650,1,13,1,1,1
27435,44054,59782,2014,9,2,5,5,21,163,8632.0,650,1,13,1,1,1
27436,44056,17506,2014,11,3,5,4,15,109,649.0,650,1,13,1,1,1
27437,44057,79298,2014,12,2,3,3,14,101,3225.0,650,1,13,1,1,1
27438,44058,17285,2014,12,4,5,3,14,101,3071.0,650,1,13,1,1,1
27439,44059,36443,2014,10,4,5,3,14,101,3071.0,650,1,13,1,1,1
27440,44063,63729,2014,11,2,5,4,15,109,1434.0,650,1,13,1,1,1
27441,44064,48005,2014,12,5,4,4,15,109,4940.0,650,1,13,1,1,1
27442,44066,79968,2014,10,4,5,2,8,51,1276.0,650,1,13,1,1,1
27443,44067,48235,2014,11,4,4,4,15,109,5046.0,650,1,13,1,1,1
27444,44068,57483,2014,11,4,5,3,14,106,3551.0,650,1,13,1,1,1
27445,44069,39119,2014,7,4,4,1,2,5,11.0,650,1,13,1,1,1
27446,44070,87251,2014,11,5,4,2,8,51,1806.0,650,1,13,1,1,1
27447,44071,42711,2014,11,3,3,2,8,51,2041.0,650,1,13,1,1,1
27448,44072,64955,2014,10,2,4,5,21,163,4575.0,650,1,13,1,1,1
27449,44073,47236,2014,11,2,4,4,15,109,535.0,650,1,13,1,1,1
27450,44074,78385,2014,4,5,5,4,15,109,4830.0,650,1,13,1,1,1
27451,44075,31350,2014,4,4,4,4,15,109,3945.0,650,1,13,1,1,1
27452,44077,64690,2014,4,2,5,4,15,109,5368.0,650,1,13,1,1,1
27453,44078,51482,2014,2,2,3,4,15,109,4343.0,650,1,13,1,1,1
27454,44079,5506,2014,3,4,4,4,15,109,4330.0,650,1,13,1,1,1
27455,44081,79636,2014,4,4,4,3,14,101,3071.0,650,1,13,1,1,1
27456,44082,87013,2014,4,3,4,3,14,101,3013.0,650,1,13,1,1,1
27457,44083,19209,2013,12,3,4,3,14,101,3014.0,650,1,13,1,1,1
27458,44085,10847,2014,4,2,3,5,21,163,426.0,650,1,13,1,1,1
27459,44086,77342,2014,4,5,5,3,14,101,3071.0,650,1,13,1,1,1
27460,44087,29602,2014,4,2,3,5,19,145,6669.0,650,1,13,1,1,1
27461,44088,84146,2014,4,3,5,4,15,109,1434.0,650,1,13,1,1,1
27462,44089,56564,2014,1,3,5,2,8,48,531.0,650,1,13,1,1,1
27463,44090,78894,2014,3,4,4,2,8,48,381.0,650,1,13,1,1,1
27464,44091,13228,2014,3,3,3,4,15,109,4898.0,650,1,13,1,1,1
27465,44092,35459,2014,3,2,4,3,13,93,2695.0,650,1,13,1,1,1
27466,44093,44125,2014,3,4,3,3,14,103,3367.0,650,1,13,1,1,1
27467,44094,63242,2014,3,4,2,3,14,101,3013.0,650,1,13,1,1,1
27468,44095,77946,2014,3,4,4,5,21,163,426.0,650,1,13,1,1,1
27469,44096,74176,2014,3,5,3,3,14,107,3567.0,650,1,13,1,1,1
27470,44098,2387,2013,12,2,5,4,15,109,1434.0,650,1,13,1,1,1
27471,44099,63546,2014,3,2,4,2,8,51,1834.0,650,1,13,1,1,1
27472,44100,36392,2014,2,2,5,4,15,109,161.0,650,1,13,1,1,1
27473,44101,64258,2014,2,3,5,4,15,109,535.0,650,1,13,1,1,1
27474,44102,75150,2014,2,3,3,3,14,106,3551.0,650,1,13,1,1,1
27475,44103,70489,2014,1,2,3,5,21,163,8513.0,650,1,13,1,1,1
27476,44104,59544,2014,2,3,3,4,15,109,3915.0,650,1,13,1,1,1
27477,44105,85019,2014,2,4,4,5,21,163,8513.0,650,1,13,1,1,1
27478,44106,58721,2014,2,4,4,5,21,158,7214.0,650,1,13,1,1,1
27479,44107,27060,2014,2,2,3,4,15,109,161.0,650,1,13,1,1,1
27480,44108,3190,2014,2,3,2,4,15,109,1434.0,650,1,13,1,1,1
27481,44109,50387,2014,2,4,4,4,15,109,3981.0,650,1,13,1,1,1
27482,44110,11975,2014,1,4,4,4,15,109,3915.0,650,1,13,1,1,1
27483,44111,36114,2013,7,3,4,4,15,109,4175.0,650,1,13,1,1,1
27484,44112,52684,2014,1,4,5,5,21,163,426.0,650,1,13,1,1,1
27485,44113,5052,2014,2,3,5,3,11,74,2456.0,650,1,13,1,1,1
27486,44115,13670,2013,9,2,5,5,17,131,6129.0,650,1,13,1,1,1
27487,44116,30095,2014,1,4,4,4,15,109,3915.0,650,1,13,1,1,1
27488,44117,1599,2014,1,3,5,4,15,109,1434.0,650,1,13,1,1,1
27489,44118,75657,2014,1,3,3,3,14,99,2994.0,650,1,13,1,1,1
27490,44119,46537,2014,1,2,5,2,8,51,1804.0,650,1,13,1,1,1
27491,44120,64735,2013,12,2,3,2,8,48,371.0,650,1,13,1,1,1
27492,44121,76129,2014,1,3,2,3,14,106,3551.0,650,1,13,1,1,1
27493,44122,84928,2013,2,4,5,4,15,109,1434.0,650,1,13,1,1,1
27494,44123,63086,2014,1,2,3,5,18,138,693.0,650,1,13,1,1,1
27495,44124,81038,2014,1,3,4,4,15,109,4940.0,650,1,13,1,1,1
27496,44125,79924,2013,12,2,5,4,15,109,4212.0,650,1,13,1,1,1
27497,44126,79852,2013,12,2,4,4,15,109,535.0,650,1,13,1,1,1
27498,44127,80150,2014,1,4,5,5,21,163,426.0,650,1,13,1,1,1
27499,44128,82127,2013,2,3,4,3,14,101,3098.0,650,1,13,1,1,1
27500,44129,87584,2013,8,3,4,5,21,163,8513.0,650,1,13,1,1,1
27501,44130,87363,2014,1,2,5,3,14,105,1399.0,650,1,13,1,1,1
27502,44131,49915,2014,1,3,4,3,14,101,3098.0,650,1,13,1,1,1
27503,44133,32945,2014,1,3,4,4,15,109,4024.0,650,1,13,1,1,1
27504,44134,82463,2013,12,2,5,4,15,109,4975.0,650,1,13,1,1,1
27505,44135,19976,2013,12,3,5,3,11,69,2282.0,650,1,13,1,1,1
27506,44136,82587,2013,12,3,3,3,14,106,3551.0,650,1,13,1,1,1
27507,44137,26754,2014,1,2,4,4,15,109,161.0,650,1,13,1,1,1
27508,44138,85091,2013,12,4,5,4,15,109,4103.0,650,1,13,1,1,1
27509,44139,85201,2013,12,3,4,3,14,106,3551.0,650,1,13,1,1,1
27510,44140,82284,2013,12,2,2,5,21,163,426.0,650,1,13,1,1,1
27511,44141,30549,2013,12,2,3,5,21,163,426.0,650,1,13,1,1,1
27512,44142,35521,2013,7,2,4,2,8,48,302.0,650,1,13,1,1,1
27513,44143,17227,2013,12,2,2,3,14,101,3013.0,650,1,13,1,1,1
27514,44144,84510,2013,11,3,5,4,15,109,4940.0,650,1,13,1,1,1
27515,44145,52828,2013,11,3,4,3,14,103,3331.0,650,1,13,1,1,1
27516,44146,55893,2013,11,2,4,4,15,109,535.0,650,1,13,1,1,1
27517,44149,3674,2013,11,2,3,3,14,101,3013.0,650,1,13,1,1,1
27518,44150,85330,2013,8,4,4,4,15,109,1434.0,650,1,13,1,1,1
27519,44152,20017,2013,1,5,5,5,21,163,8241.0,650,1,13,1,1,1
27520,44155,63587,2013,1,2,5,5,21,163,1276.0,650,1,13,1,1,1
27521,44156,7980,2013,10,3,3,3,14,101,3013.0,650,1,13,1,1,1
27522,44157,58538,2013,9,3,4,4,15,109,4641.0,650,1,13,1,1,1
27523,44158,17877,2013,10,2,3,2,8,51,1804.0,650,1,13,1,1,1
27524,44159,52631,2013,10,2,5,2,8,48,441.0,650,1,13,1,1,1
27525,44161,63379,2013,10,2,3,3,14,101,3013.0,650,1,13,1,1,1
27526,44162,50247,2013,8,2,4,4,15,109,4940.0,650,1,13,1,1,1
27527,44163,34300,2013,10,3,2,5,21,163,1396.0,650,1,13,1,1,1
27528,44164,25428,2013,10,4,5,4,15,109,1434.0,650,1,13,1,1,1
27529,44165,4401,2013,9,2,4,3,14,106,3551.0,650,1,13,1,1,1
27530,44166,47485,2013,10,2,3,2,8,51,1525.0,650,1,13,1,1,1
27531,44167,44895,2013,10,2,5,4,15,109,1434.0,650,1,13,1,1,1
27532,44168,86816,2013,10,2,4,3,14,106,3551.0,650,1,13,1,1,1
27533,44169,57515,2013,9,2,4,5,21,163,8687.0,650,1,13,1,1,1
27534,44171,6070,2013,8,2,2,5,17,125,5824.0,650,1,13,1,1,1
27535,44172,27160,2013,5,2,5,3,14,101,3071.0,650,1,13,1,1,1
27536,44173,26686,2013,9,2,5,4,15,109,3937.0,650,1,13,1,1,1
27537,44174,57244,2013,9,1,4,3,14,101,3013.0,650,1,13,1,1,1
27538,44176,29286,2013,10,3,4,5,21,162,7833.0,650,1,13,1,1,1
27539,44179,44126,2013,5,4,5,4,15,109,3766.0,650,1,13,1,1,1
27540,44180,55902,2013,10,4,4,4,15,109,4272.0,650,1,13,1,1,1
27541,44181,26451,2013,10,3,3,4,15,109,1434.0,650,1,13,1,1,1
27542,44182,41277,2013,9,2,3,2,8,51,1199.0,650,1,13,1,1,1
27543,44183,84686,2013,9,2,4,5,21,162,7745.0,650,1,13,1,1,1
27544,44184,49922,2013,10,2,3,5,21,163,189.0,650,1,13,1,1,1
27545,44185,76142,2013,9,2,4,4,15,109,4303.0,650,1,13,1,1,1
27546,44186,27240,2013,6,3,3,3,14,103,3385.0,650,1,13,1,1,1
27547,44187,43836,2013,8,4,5,4,15,109,3915.0,650,1,13,1,1,1
27548,44188,47724,2013,9,3,4,4,15,109,4272.0,650,1,13,1,1,1
27549,44189,7536,2013,9,4,4,4,15,109,3915.0,650,1,13,1,1,1
27550,44190,20259,2013,9,2,4,3,14,108,3667.0,650,1,13,1,1,1
27551,44191,39577,2013,9,2,4,3,11,70,2282.0,650,1,13,1,1,1
27552,44192,46043,2013,8,3,3,2,8,51,1470.0,650,1,13,1,1,1
27553,44193,40942,2013,8,3,5,5,21,163,9109.0,650,1,13,1,1,1
27554,44194,40787,2013,9,2,4,5,21,162,7715.0,650,1,13,1,1,1
27555,44196,85533,2013,9,3,2,3,11,69,2282.0,650,1,13,1,1,1
27556,44197,80669,2013,8,2,4,4,15,109,5180.0,650,1,13,1,1,1
27557,44198,86631,2013,9,3,5,3,14,106,3551.0,650,1,13,1,1,1
27558,44199,36881,2013,9,3,5,3,11,71,2409.0,650,1,13,1,1,1
27559,44200,73197,2013,8,3,2,5,17,134,6192.0,650,1,13,1,1,1
27560,44201,83402,2013,9,4,5,3,14,107,3646.0,650,1,13,1,1,1
27561,44202,24981,2013,8,2,3,5,21,163,7979.0,650,1,13,1,1,1
27562,44203,74952,2013,9,3,3,3,14,101,3013.0,650,1,13,1,1,1
27563,44204,57130,2013,8,2,5,4,15,109,3839.0,650,1,13,1,1,1
27564,44205,85984,2013,8,2,5,4,15,109,1434.0,650,1,13,1,1,1
